playerID,year,Experience,GS_Prev,PTS_Prev,MIN_Prev,Team_Change,PTS_Trend_3yr,Minutes_Trend_3yr,Returning_Minutes_Share,Expected_Improvement,Projected_Role_Increase,Coach_Change,Minutes_Freed,Won_MIP
barnequ01w,3,2,2.13,68,229,1,,,0.5457364341085271,0.5118128935823769,0.12979738970640797,0,2930.0,0
batteja01w,7,1,-0.5625,0,46,1,,,0.7829602888086643,0.9081955481708341,0.36012334600476914,0,1503.0,0
battlas01w,7,1,0.10000000000000009,2,8,1,,,0.3711191335740072,0.9081955481708341,0.6484121546690291,0,4355.0,0
battlas01w,8,2,2.736363636363636,143,455,0,,,0.7610529377545084,0.5118128935823769,-0.020924162845778915,0,1643.0,0
battlas01w,9,3,4.9941176470588236,252,757,0,250.0,,0.9524157057363889,0.5077556840545103,-0.15893530996096183,0,326.0,0
battlas01w,10,4,2.3176470588235296,121,336,0,-22.0,,0.8497319229097232,0.3000267194266142,-0.29478562661019203,0,1037.0,0
bauerca01w,2,1,0.824137931034482,76,398,1,,,0.77921875,0.9081955481708341,0.36274242317083416,0,1413.0,0
bauerca01w,3,2,0.37999999999999995,15,102,1,,,0.9757854406130269,0.5118128935823769,-0.17123691484674186,0,158.0,0
beardal01w,6,1,9.358823529411765,446,1025,0,,,0.7065693430656934,0.9081955481708341,0.4135970080248488,0,2010.0,0
beardal01w,7,2,8.463333333333335,422,1015,0,,,0.6026086956521739,0.5118128935823769,0.08998680662585523,0,2742.0,0
beardal01w,8,3,13.634375000000002,614,994,0,168.0,,0.9364963503649635,0.5077556840545103,-0.14779176120096404,0,435.0,0
beardal01w,9,4,11.845454545454547,622,1169,0,200.0,,0.609055289508054,0.3000267194266142,-0.1263119832290236,0,2694.0,0
beardal01w,10,5,8.975757575757573,532,1092,0,-82.0,,0.6329670329670329,0.5289187656259795,0.08584184254905647,0,2505.0,0
berthlu01w,4,1,0.7799999999999999,8,16,0,,,0.6235114503816794,0.9081955481708341,0.47173753290365855,0,2466.0,0
berthlu01w,5,2,2.3818181818181814,84,201,1,,,0.6046886446886447,0.5118128935823769,0.08853084230032565,0,2698.0,0
beviltu01w,2,1,3.8937500000000007,153,796,0,,,0.784367816091954,0.9081955481708341,0.3591380769064664,0,1407.0,0
beviltu01w,3,2,5.077419354838708,153,788,0,,,0.8281992337164751,0.5118128935823769,-0.06792657001915559,0,1121.0,0
beviltu01w,4,3,2.529629629629629,84,421,1,-69.0,,0.7137984496124031,0.5077556840545103,0.008096769325828146,0,1846.0,0
beviltu01w,5,4,1.406451612903226,58,252,0,-95.0,,0.6100729927007299,0.3000267194266142,-0.12702437546389672,0,2671.0,0
beviltu01w,6,5,1.9911764705882349,79,358,1,-5.0,,0.7792700729927007,0.5289187656259795,-0.016570285468910928,0,1512.0,0
beviltu01w,7,6,5.125806451612903,194,873,0,136.0,,0.46743682310469314,0.33283730958666613,0.0056315334133809625,0,3688.0,0
beviltu01w,8,7,5.564705882352941,223,999,0,144.0,,0.865985401459854,-0.41882706513678336,-1.0250168461586813,0,918.0,0
beviltu01w,9,8,4.726470588235294,180,901,0,-14.0,,0.5942682572010475,-0.06882539885896222,-0.48481317889969544,0,2789.0,0
beviltu01w,10,9,5.130000000000001,175,876,0,-48.0,,0.6989355581127733,0.16390050481425167,-0.3253543858646896,0,2093.0,0
birdsu01w,4,1,10.9125,461,1121,0,,,0.7137984496124031,0.9081955481708341,0.40853663344215196,0,1846.0,0
birdsu01w,5,2,9.955882352941176,420,1136,0,,,0.6100729927007299,0.5118128935823769,0.08476179869186601,0,2671.0,0
birdsu01w,6,3,11.297058823529412,439,1136,0,-22.0,,0.5976556776556776,0.5077556840545103,0.08939670969553604,0,2746.0,0
birdsu01w,7,4,9.573333333333334,364,1020,0,-56.0,,0.770989010989011,0.3000267194266142,-0.2396655882656934,0,1563.0,0
birdsu01w,8,5,9.211764705882354,389,1065,0,-50.0,,0.7383823529411765,0.5289187656259795,0.012051118567156016,0,1779.0,0
birdsu01w,9,6,8.241379310344827,303,919,0,-61.0,,0.5293686831697672,0.33283730958666613,-0.03772076863217083,0,3213.0,0
birdsu01w,10,7,10.127272727272729,465,1111,0,76.0,,0.7028974849242535,-0.41882706513678336,-0.9108553045837608,0,2020.0,0
blackde01w,2,1,4.5093749999999995,152,820,0,,,0.6708880308880308,0.9081955481708341,0.43857392654921257,0,2131.0,0
blackde01w,3,2,6.831249999999997,180,946,0,,,0.6907984790874525,0.5118128935823769,0.02825395822116017,0,2033.0,0
blackde01w,4,3,6.659374999999999,153,899,1,1.0,,0.0,0.5077556840545103,0.5077556840545103,0,0.0,0
blackde01w,5,4,1.7617647058823527,55,373,0,-125.0,,0.5437090909090909,0.3000267194266142,-0.08056964420974944,0,3137.0,0
blodgci01w,2,1,1.075,52,133,0,,,0.860625,0.9081955481708341,0.3057580481708342,0,892.0,0
blueni01w,8,1,1.6250000000000002,54,181,0,,,0.9364963503649635,0.9081955481708341,0.2526481029153598,0,435.0,0
blueni01w,9,2,2.24,107,420,0,,,0.609055289508054,0.5118128935823769,0.08547419092673914,0,2694.0,0
blueni01w,10,3,2.4076923076923085,99,537,0,45.0,,0.6329670329670329,0.5077556840545103,0.06467876097758729,0,2505.0,0
blueoc01w,5,1,0.0,4,37,0,,,0.6046886446886447,0.9081955481708341,0.4849134968887829,0,2698.0,0
bobbish01w,10,1,2.4615384615384617,106,552,0,,,0.6306769494430163,0.9081955481708341,0.46672168356072274,0,2586.0,0
boltoru01w,2,1,7.6482758620689655,380,868,0,,,0.860625,0.9081955481708341,0.3057580481708342,0,892.0,0
boltoru01w,3,2,4.558064516129032,222,582,0,,,0.9757854406130269,0.5118128935823769,-0.17123691484674186,0,158.0,0
boltoru01w,4,3,6.803124999999999,349,737,0,-31.0,,0.7508745247148289,0.5077556840545103,-0.01785648324586986,0,1638.0,0
boltoru01w,5,4,2.615151515151516,149,521,0,-73.0,,0.978021978021978,0.3000267194266142,-0.38458866518877033,0,150.0,0
braxtka01w,7,1,3.287878787878788,227,455,0,,,0.7829602888086643,0.9081955481708341,0.36012334600476914,0,1503.0,0
braxtka01w,8,2,1.8970588235294106,146,359,0,,,0.7588278388278388,0.5118128935823769,-0.019366593597110238,0,1646.0,0
braxtka01w,9,3,3.5741935483870955,207,545,0,-20.0,,0.7071227741330834,0.5077556840545103,0.01276974216135196,0,1875.0,0
braxtka01w,10,4,5.384848484848486,295,590,0,149.0,,0.8026181818181818,0.3000267194266142,-0.2618060078461131,0,1357.0,0
brazian01w,2,1,0.9272727272727276,51,203,1,,,0.7891050583657587,0.9081955481708341,0.35582200731480307,0,1355.0,0
brondsa01w,3,1,7.286206896551725,367,850,0,,,0.6907984790874525,0.9081955481708341,0.4246366128096174,0,2033.0,0
brondsa01w,4,2,4.363333333333334,263,763,1,,,0.7137984496124031,0.5118128935823769,0.012153978853694736,0,1846.0,0
brownco01w,5,1,3.5933333333333337,186,522,0,,,0.7720727272727272,0.9081955481708341,0.36774463907992516,0,1567.0,0
brownco01w,6,2,1.8461538461538463,104,398,0,,,0.7792700729927007,0.5118128935823769,-0.033676157512513516,0,1512.0,0
brownco01w,7,3,0.6,6,23,1,-180.0,,0.0,0.5077556840545103,0.5077556840545103,0,0.0,0
browned01w,2,1,3.409375,188,619,0,,,0.7501945525291829,0.9081955481708341,0.3830593614004062,0,1605.0,0
browned01w,3,2,4.490625000000001,237,800,0,,,0.6482442748091604,0.5118128935823769,0.0580419012159647,0,2304.0,0
browned01w,4,3,1.9428571428571426,115,549,1,-73.0,,0.45796875,0.5077556840545103,0.18717755905451033,0,3469.0,0
brownki01w,4,1,0.7611111111111111,28,108,0,,,0.8077519379844961,0.9081955481708341,0.34276919158168695,0,1240.0,0
brownki01w,5,2,1.2185185185185181,60,269,0,,,0.6832,0.5118128935823769,0.03357289358237692,0,2178.0,0
brownki01w,6,3,2.93076923076923,104,371,1,76.0,,0.6121167883211679,0.5077556840545103,0.07927393222969281,0,2657.0,0
brownki01w,7,4,0.28750000000000003,2,32,1,-58.0,,0.3711191335740072,0.3000267194266142,0.04024332592480917,0,4355.0,0
brownki01w,8,5,0.85625,20,58,1,-84.0,,0.6487912087912088,0.5289187656259795,0.07476491947213337,0,2397.0,0
brownki01w,9,6,2.9518518518518517,142,356,0,140.0,,0.4446376811594203,0.33283730958666613,0.021590932775071903,0,3832.0,0
brownki01w,10,7,3.315625,158,530,1,138.0,,0.8122587617724255,-0.41882706513678336,-0.9874081983774812,0,1216.0,0
brownru01w,2,1,6.66,253,679,0,,,0.8889230769230769,0.9081955481708341,0.28594939432468036,0,722.0,0
brownru01w,3,2,7.2,249,760,0,,,0.8065369649805447,0.5118128935823769,-0.0527629819040043,0,1243.0,0
brownru01w,4,3,2.510714285714286,112,468,1,-141.0,,0.8839551006932981,0.5077556840545103,-0.11101288643079832,0,703.0,0
brumfma01w,2,1,2.453125000000001,124,613,1,,,0.6708880308880308,0.9081955481708341,0.43857392654921257,0,2131.0,0
brungje01w,6,1,1.0878787878787881,50,314,0,,,0.8149275362318841,0.9081955481708341,0.3377462728085153,0,1277.0,0
brungje01w,7,2,-0.325,2,47,0,,,0.8595588235294118,0.5118128935823769,-0.08987828288821131,0,955.0,0
brunsre01w,6,1,3.588235294117647,151,494,0,,,0.6791304347826087,0.9081955481708341,0.4328042438230081,0,2214.0,0
brunsre01w,7,2,5.570588235294117,265,722,0,,,0.8416021847974511,0.5118128935823769,-0.0773086357758388,0,1044.0,0
brunsre01w,8,3,5.291176470588236,232,597,0,81.0,,0.9035026269702277,0.5077556840545103,-0.12469615482464902,0,551.0,0
brunsre01w,9,4,10.363636363636363,378,932,0,113.0,,0.7923735408560312,0.3000267194266142,-0.2546347591726076,0,1334.0,0
brunsre01w,10,5,8.493333333333334,327,779,0,95.0,,0.7920855273655657,0.5289187656259795,-0.025541103529916453,0,1303.0,0
bullevi01w,2,1,9.331249999999999,342,1094,0,,,0.77921875,0.9081955481708341,0.36274242317083416,0,1413.0,0
bullevi01w,3,2,7.737500000000001,278,1073,0,,,0.8467692307692307,0.5118128935823769,-0.08092556795608452,0,996.0,0
burgean01w,3,1,2.7193548387096786,124,731,0,,,0.8467692307692307,0.9081955481708341,0.3154570866323727,0,996.0,0
burgean01w,4,2,5.238461538461539,125,632,0,,,0.8077519379844961,0.5118128935823769,-0.05361346300677028,0,1240.0,0
burraal01w,2,1,4.580952380952381,159,314,0,,,0.784367816091954,0.9081955481708341,0.3591380769064664,0,1407.0,0
burraal01w,3,2,2.2653846153846144,106,272,0,,,0.8281992337164751,0.5118128935823769,-0.06792657001915559,0,1121.0,0
burraal01w,4,3,6.371875000000001,278,633,1,119.0,,0.7137984496124031,0.5077556840545103,0.008096769325828146,0,1846.0,0
burseja01w,3,1,1.3800000000000003,47,169,0,,,0.800695652173913,0.9081955481708341,0.34770859164909507,0,1146.0,0
burseja01w,4,2,1.2870967741935486,83,344,0,,,0.8413426265590609,0.5118128935823769,-0.07712694500896566,0,865.0,0
burseja01w,5,3,4.875862068965517,206,438,1,159.0,,0.6100729927007299,0.5077556840545103,0.08070458916399942,0,2671.0,0
burseja01w,6,4,3.5517241379310347,141,514,0,58.0,,0.5976556776556776,0.3000267194266142,-0.1183322549323601,0,2746.0,0
burseja01w,7,5,6.6911764705882355,340,859,0,134.0,,0.770989010989011,0.5289187656259795,-0.010773542066328079,0,1563.0,0
burseja01w,8,6,7.8962962962962955,300,737,0,159.0,,0.7383823529411765,0.33283730958666613,-0.18403033747215736,0,1779.0,0
byearla01w,2,1,4.409375,181,521,1,,,0.8227906976744186,0.9081955481708341,0.3322420597987412,0,1143.0,0
byearla01w,3,2,8.19375,297,739,0,,,0.7777606177606178,0.5118128935823769,-0.03261953885005553,0,1439.0,0
byearla01w,4,3,6.180769230769233,182,486,0,1.0,,0.9445559845559846,0.5077556840545103,-0.1534335051346788,0,359.0,0
byearla01w,8,7,2.223076923076923,112,330,1,,,0.7056081792211697,-0.41882706513678336,-0.9127527905916022,0,1958.0,0
byearla01w,9,8,3.6,151,327,0,,,0.7602269334129591,-0.06882539885896222,-0.6009842522480335,0,1606.0,0
campbed01w,2,1,6.5875,222,510,1,,,0.860625,0.9081955481708341,0.3057580481708342,0,892.0,0
campbed01w,3,2,4.59375,260,854,0,,,0.9757854406130269,0.5118128935823769,-0.17123691484674186,0,158.0,0
campbed01w,4,3,2.5999999999999996,4,12,0,-218.0,,0.7508745247148289,0.5077556840545103,-0.01785648324586986,0,1638.0,0
campbed01w,5,4,4.552941176470589,267,724,0,7.0,,0.978021978021978,0.3000267194266142,-0.38458866518877033,0,150.0,0
campbed01w,6,5,1.4318181818181812,74,332,1,70.0,,0.38283636363636364,0.5289187656259795,0.260933311080525,0,4243.0,0
cantydo01w,2,1,7.1,257,784,0,,,0.7501945525291829,0.9081955481708341,0.3830593614004062,0,1605.0,0
cantydo01w,3,2,3.8656250000000005,197,625,0,,,0.6482442748091604,0.5118128935823769,0.0580419012159647,0,2304.0,0
cantydo01w,4,3,3.471428571428572,160,625,1,-97.0,,0.761556420233463,0.5077556840545103,-0.02533381010891378,0,1532.0,0
cantydo01w,5,4,3.518749999999999,172,648,0,-25.0,,0.6046886446886447,0.3000267194266142,-0.12325533185543708,0,2698.0,0
cantydo01w,6,5,4.315624999999998,177,770,0,17.0,,0.6121167883211679,0.5289187656259795,0.10043701380116199,0,2657.0,0
cantydo01w,7,6,5.330303030303029,270,997,0,98.0,,0.7072,0.33283730958666613,-0.16220269041333385,0,2013.0,0
cantydo01w,8,7,8.166666666666664,164,431,1,-13.0,,0.4336764705882353,-0.41882706513678336,-0.7224005945485481,0,3851.0,0
cantydo01w,9,8,6.113333333333332,259,776,0,-11.0,,0.7387813620071685,-0.06882539885896222,-0.5859723522639801,0,1822.0,0
cantydo01w,10,9,6.067857142857143,226,737,0,62.0,,0.7744,0.16390050481425167,-0.3781794951857482,0,1551.0,0
careyja01w,7,1,0.6266666666666667,18,86,0,,,0.8595588235294118,0.9081955481708341,0.3065043717002459,0,955.0,0
careyja01w,8,2,1.6333333333333337,63,286,0,,,0.7088032810897905,0.5118128935823769,0.015650596819523577,0,1988.0,0
careyja01w,9,3,1.8696969696969703,112,419,0,94.0,,0.3467648757943385,0.5077556840545103,0.26502027099847336,0,4523.0,0
carsoes01w,10,1,3.5235294117647062,223,646,0,,,0.8497319229097232,0.9081955481708341,0.3133832021340279,0,1037.0,0
carteam01w,6,1,-0.6000000000000001,1,13,1,,,0.8507246376811595,0.9081955481708341,0.3126883017940225,0,1030.0,0
cashsw01w,4,1,10.787499999999998,474,1079,0,,,0.6462015503875969,0.9081955481708341,0.45585446289951637,0,2282.0,0
cashsw01w,5,2,11.68787878787879,548,1097,0,,,0.8427536231884057,0.5118128935823769,-0.07811464264950707,0,1085.0,0
cashsw01w,6,3,13.83125,526,1105,0,52.0,,0.8642335766423358,0.5077556840545103,-0.0972078195951247,0,930.0,0
cashsw01w,7,4,3.357142857142857,119,458,0,-429.0,,0.7829602888086643,0.3000267194266142,-0.24804548273945082,0,1503.0,0
cashsw01w,8,5,6.570588235294117,358,990,0,-168.0,,0.7588278388278388,0.5289187656259795,-0.0022607215535076497,0,1646.0,0
cashsw01w,9,6,7.1161290322580655,344,959,1,225.0,,0.5293686831697672,0.33283730958666613,-0.03772076863217083,0,3213.0,0
cashsw01w,10,7,7.47741935483871,351,927,0,-7.0,,0.7028974849242535,-0.41882706513678336,-0.9108553045837608,0,2020.0,0
castriz01w,4,1,0.7894736842105256,66,182,1,,,0.45796875,0.9081955481708341,0.5876174231708342,0,3469.0,0
castriz01w,7,4,4.133333333333335,269,879,0,,,0.770989010989011,0.3000267194266142,-0.2396655882656934,0,1563.0,0
castriz01w,8,5,4.461764705882352,246,655,0,,,0.7383823529411765,0.5289187656259795,0.012051118567156016,0,1779.0,0
castriz01w,9,6,8.341176470588238,419,963,1,150.0,,0.0,0.33283730958666613,0.33283730958666613,0,0.0,0
castriz01w,10,7,4.520689655172413,269,671,0,23.0,,0.5119421747328724,-0.41882706513678336,-0.7771865874497941,0,3106.0,0
catchta01w,4,1,17.15625,594,1167,0,,,0.5844357976653697,0.9081955481708341,0.49909048980507537,0,2670.0,0
catchta01w,5,2,15.579411764705883,671,1210,0,,,0.7720727272727272,0.5118128935823769,-0.028638015508532066,0,1567.0,0
catchta01w,6,3,13.805882352941179,568,1149,0,-26.0,,0.7792700729927007,0.5077556840545103,-0.037733367040380106,0,1512.0,0
catchta01w,7,4,12.914705882352942,501,1174,0,-170.0,,0.46743682310469314,0.3000267194266142,-0.027179056746670982,0,3688.0,0
catchta01w,8,5,14.924999999999997,521,1071,0,-47.0,,0.865985401459854,0.5289187656259795,-0.0772710153959183,0,918.0,0
catchta01w,9,6,16.238095238095237,348,678,0,-153.0,,0.5942682572010475,0.33283730958666613,-0.0831504704540671,0,2789.0,0
catchta01w,10,7,10.924,332,694,0,-189.0,,0.6989355581127733,-0.41882706513678336,-0.9080819558157247,0,2093.0,0
choneka01w,6,1,0.7846153846153848,28,115,0,,,0.7065693430656934,0.9081955481708341,0.4135970080248488,0,2010.0,0
choneka01w,7,2,0.24166666666666656,14,61,1,,,0.770989010989011,0.5118128935823769,-0.027879414109930667,0,1563.0,0
chriska01w,4,1,3.009999999999999,120,413,0,,,0.45796875,0.9081955481708341,0.5876174231708342,0,3469.0,0
chriska01w,5,2,4.676666666666666,206,659,0,,,0.5467148014440433,0.5118128935823769,0.12911253257154665,0,3139.0,0
chriska01w,6,3,1.0125,50,407,0,-70.0,,0.7438827838827838,0.5077556840545103,-0.012962264663438305,0,1748.0,0
chriska01w,7,4,1.3363636363636366,18,108,1,-188.0,,0.7072,0.3000267194266142,-0.1950132805733858,0,2013.0,0
chriska01w,8,5,0.14772727272727282,21,141,1,-29.0,,0.4336764705882353,0.5289187656259795,0.22534523621421482,0,3851.0,0
chrissh01w,6,1,2.3424242424242436,191,560,0,,,0.8507246376811595,0.9081955481708341,0.3126883017940225,0,1030.0,0
chrissh01w,7,2,5.429411764705882,311,809,0,,,0.3711191335740072,0.5118128935823769,0.2520295000805719,0,4355.0,0
chrissh01w,8,3,6.729411764705881,423,987,0,232.0,,0.7610529377545084,0.5077556840545103,-0.024981372373645505,0,1643.0,0
chrissh01w,9,4,6.333333333333333,368,1065,0,57.0,,0.9524157057363889,0.3000267194266142,-0.366664274588858,0,326.0,0
chrissh01w,10,5,9.53225806451613,488,947,0,65.0,,0.8497319229097232,0.5289187656259795,-0.06589358041082671,0,1037.0,0
clearmi01w,2,1,4.362500000000001,57,509,0,,,0.8404669260700389,0.9081955481708341,0.3198686999218069,0,1025.0,0
clinest01w,2,1,2.2730769230769234,66,285,0,,,0.860625,0.9081955481708341,0.3057580481708342,0,892.0,0
clinest01w,3,2,0.21875,10,75,1,,,0.6482442748091604,0.5118128935823769,0.0580419012159647,0,2304.0,0
colleka01w,2,1,2.940625,264,873,0,,,0.6708880308880308,0.9081955481708341,0.43857392654921257,0,2131.0,0
coopeca01w,3,1,5.6,26,51,0,,,0.9321875,0.9081955481708341,0.25566429817083425,0,434.0,0
crawlsy01w,2,1,7.016129032258065,357,930,0,,,0.784367816091954,0.9081955481708341,0.3591380769064664,0,1407.0,0
crawlsy01w,3,2,6.84375,299,921,0,,,0.8281992337164751,0.5118128935823769,-0.06792657001915559,0,1121.0,0
crawlsy01w,4,3,4.862500000000002,279,819,1,-78.0,,0.0,0.5077556840545103,0.5077556840545103,0,0.0,0
currimo01w,8,1,6.826470588235295,339,844,1,,,0.4336764705882353,0.9081955481708341,0.6046220187590694,0,3851.0,0
currimo01w,9,2,7.597580645161292,354,832,1,,,0.609055289508054,0.5118128935823769,0.08547419092673914,0,2694.0,0
currimo01w,10,3,6.770588235294119,403,972,0,64.0,,0.6329670329670329,0.5077556840545103,0.06467876097758729,0,2505.0,0
dalesst01w,4,1,5.854838709677418,303,805,0,,,0.8077519379844961,0.9081955481708341,0.34276919158168695,0,1240.0,0
dalesst01w,5,2,6.708823529411764,340,998,0,,,0.6832,0.5118128935823769,0.03357289358237692,0,2178.0,0
dalesst01w,8,5,3.213043478260871,161,454,0,,,0.4336764705882353,0.5289187656259795,0.22534523621421482,0,3851.0,0
daleygr01w,2,1,3.346666666666668,173,577,1,,,0.9346303501945525,0.9081955481708341,0.2539543030346474,0,420.0,0
daleygr01w,3,2,1.3466666666666667,25,66,1,,,0.8841860465116279,0.5118128935823769,-0.10711733897576259,0,747.0,0
daleygr01w,4,3,1.7521739130434788,63,185,1,-110.0,,0.45796875,0.5077556840545103,0.18717755905451033,0,3469.0,0
darlihe01w,2,1,2.7718749999999996,155,556,0,,,0.8889230769230769,0.9081955481708341,0.28594939432468036,0,722.0,0
darlihe01w,5,4,3.3588235294117634,141,832,1,,,0.5863152382614767,0.3000267194266142,-0.1103939473564195,0,2370.0,0
darlihe01w,6,5,2.6787878787878783,140,707,1,,,0.6108695652173913,0.5289187656259795,0.1013100699738056,0,2685.0,0
darlihe01w,7,6,2.7483870967741932,107,600,0,-34.0,,0.7084233261339092,0.33283730958666613,-0.1630590187070703,0,2025.0,0
darlihe01w,8,7,3.0689655172413794,158,607,1,18.0,,0.5432384341637011,-0.41882706513678336,-0.7990939690513741,0,2567.0,0
darlihe01w,9,8,3.633333333333333,134,684,0,27.0,,0.768188057652711,-0.06882539885896222,-0.6065570392158599,0,1351.0,0
darlihe01w,10,9,1.938709677419355,108,580,0,-50.0,,0.9197510094212651,0.16390050481425167,-0.4799252017806338,0,477.0,0
davenje01w,9,1,2.9848484848484866,176,382,0,,,0.9524157057363889,0.9081955481708341,0.24150455415536198,0,326.0,0
